1	11	1	86	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	121	265	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	11	1	87	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	151	295	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	11	1	88	 0.00	0.70	0.40	0.00	 0.00	10.00	0.20	164	308	-81.38	-0.00	3.39	0.00	-81.38	0.00	406.91	0.00	 0.00
1	11	1	89	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	156	300	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 0.00
1	11	1	90	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	163	307	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 0.00
1	11	1	91	 0.00	0.70	0.40	0.00	 0.00	10.80	0.20	176	320	-87.89	-0.00	3.66	0.00	-87.89	0.00	439.46	0.00	 0.00
1	11	1	92	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	155	299	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	11	1	93	 0.00	0.70	0.40	0.00	 180.00	8.40	0.20	146	290	68.36	-0.00	-2.85	0.00	68.36	-0.00	-341.81	0.00	 0.00
1	11	1	94	 0.00	0.70	0.40	0.00	 180.00	10.00	0.20	177	321	81.38	-0.00	-3.39	0.00	81.38	-0.00	-406.91	0.00	 0.00
1	11	1	95	 0.00	0.70	0.40	0.00	 0.00	9.20	0.20	163	307	-74.87	-0.00	3.12	0.00	-74.87	0.00	374.36	0.00	 0.00
1	11	1	96	 0.00	0.70	0.40	0.00	 0.00	11.60	0.20	132	276	-94.40	-0.00	3.93	0.00	-94.40	0.00	472.02	0.00	 1.00
1	11	1	97	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	142	286	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	11	1	98	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	169	313	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
1	11	1	99	 0.00	0.70	0.40	0.00	 180.00	11.60	0.20	142	286	94.40	-0.00	-3.93	0.00	94.40	-0.00	-472.02	0.00	 1.00
1	11	1	100	 0.00	0.70	0.40	0.00	 0.00	8.40	0.20	156	300	-68.36	-0.00	2.85	0.00	-68.36	0.00	341.81	0.00	 0.00
